id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
406725,172.16.0.1-192.168.10.50-35912-80-6,172.16.0.1,35912,192.168.10.50,80,6,2017-07-05 14:12:50.086184,55184032,12,8,531,11632,531,0,44.25,153.28649646984564,5792,0,1453.9999999999998,1895.9529831421755,220.4079614914691,0.3624236808212926,2904422.736842105,11494228.46117347,50133851,1,55184032,5016730.181818182,15039754.832055531,50133851,1,5010450,715778.5714285714,1891206.1824344497,5004629,45,1,1,0,0,1,0,392,264,0.2174542084927755,0.144969472328517,0,5792,608.1500000000001,1356.474232979323,1840022.3447368424,1,2,1,2,19,0,0,0,0.6666666666666666,608.15,44.25,1454.0,0,0,0,11632,5,23983505,0,26,0,581,29200,235,1,32,5050181.0,0.0,5050181,5050181,50133851.0,0.0,50133851,50133851,-1,-1,55184032,DoS GoldenEye,-1
391748,172.16.0.1-192.168.10.50-38868-80-6,172.16.0.1,38868,192.168.10.50,80,6,2017-07-05 14:13:58.116299,7079345,10,7,872,11632,436,0,87.20000000000002,183.8337413111218,5792,0,1661.7142857142856,2124.411582398423,1766.2650993841944,2.4013521024897075,442459.0625,1298522.824176737,5003276,13,7079345,786593.8888888889,1705342.3367153765,5043884,242,7038704,1173117.3333333333,2009092.344080348,5004877,13,2,1,0,0,0,0,328,232,1.4125600602880637,0.9887920422016444,0,5792,735.5294117647059,1532.7862749600422,2349433.7647058824,1,2,0,3,16,0,0,0,0.7,735.5294117647059,87.2,1661.7142857142858,0,0,0,11632,4,53603686,0,51,0,684,29200,235,2,32,2035461.0,0.0,2035461,2035461,5003276.0,0.0,5003276,5003276,-1,-1,7079345,DoS GoldenEye,-1
364599,172.16.0.1-192.168.10.50-40896-80-6,172.16.0.1,40896,192.168.10.50,80,6,2017-07-05 14:17:52.287850,23590114,9,6,477,11632,477,0,53.0,159.0,5792,0,1938.6666666666667,2544.9189116093003,513.3082442925032,0.6358595808396686,1685008.1428571427,3794920.446392112,13143981,10,23590114,2948764.25,4748106.068562549,13143981,230,10406576,2081315.2,2852985.571544781,5401854,10,1,1,0,0,1,0,296,200,0.3815157485038012,0.2543438323358675,0,5792,807.2666666666665,1800.5151828878102,3241854.923809524,1,2,1,2,14,0,0,0,0.6666666666666666,807.2666666666667,53.0,1938.6666666666667,0,0,0,0,0,0,0,31,0,775,29200,235,1,32,14020.333333333334,22069.88519076013,39502,974,7849351.0,4589635.863638748,13143981,5002218,-1,-1,23590114,DoS GoldenEye,-1
298183,172.16.0.1-192.168.10.50-41920-80-6,172.16.0.1,41920,192.168.10.50,80,6,2017-07-05 14:18:15.983739,112488756,10,7,1065,11632,749,0,106.5,246.62938907509692,5792,0,1661.7142857142858,2435.999843615602,112.8735035526573,0.1511262156726135,7030547.25,26805589.83541528,107442639,48,112488692,12498743.555555556,35642983.14977579,107442639,232,112488683,18748113.83333333,43516601.39548797,107481988,48,2,1,0,0,0,1,328,220,0.0888977739250667,0.0622284417475467,0,5792,746.8823529411766,1697.632980150338,2881957.7352941176,1,2,1,3,15,0,0,0,0.7,746.8823529411765,106.5,1661.7142857142858,0,0,0,0,0,0,0,62,0,684,29200,0,2,32,21527.5,25112.89733384024,39285,3770,56222818.5,72435764.81341548,107442639,5002998,-1,-1,112488756,DoS GoldenEye,-1
189456,172.16.0.1-192.168.10.50-33806-80-6,172.16.0.1,33806,192.168.10.50,80,6,2017-07-05 14:11:50.535558,9849613,6,4,325,3525,325,0,54.16666666666666,132.68069440075547,3525,0,881.25,1762.5,390.878301512963,1.0152683156180855,1094401.4444444445,2160489.945475222,4999710,65,9849613,1969922.6,2698042.852841908,5038520,230,9810738,3270246.0,2832975.704460418,5001247,899,1,1,0,0,0,0,200,136,0.6091609893708514,0.4061073262472343,0,3525,385.0,1108.0012033687808,1227666.6666666665,1,2,0,2,9,0,0,0,0.6666666666666666,385.0,54.16666666666666,881.25,0,0,0,0,0,0,0,32,0,352,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,9849613,DoS GoldenEye,-1
440251,172.16.0.1-192.168.10.50-33380-80-6,172.16.0.1,33380,192.168.10.50,80,6,2017-07-05 14:11:40.503279,10537804,9,5,400,11632,400,0,44.44444444444444,133.33333333333334,8736,0,2326.4,3796.1766028466063,1141.7938690072428,1.328550047049651,810600.3076923077,1971705.4470436836,5491573,17,10537804,1317225.5,2441435.614893534,5492383,50,10497554,2624388.5,3036320.674208891,5491573,160,1,1,0,0,0,0,296,168,0.8540678873890614,0.4744821596605896,0,8736,859.4285714285714,2394.2859450811607,5732605.186813187,1,2,0,2,13,0,0,0,0.5555555555555556,859.4285714285714,44.44444444444444,2326.4,0,0,0,0,0,0,0,28,0,830,29200,235,1,32,1278.5,621.5468606629753,1718,839,5247507.0,345161.4473141518,5491573,5003441,-1,-1,10537804,DoS GoldenEye,-1
428714,172.16.0.1-192.168.10.50-39176-80-6,172.16.0.1,39176,192.168.10.50,80,6,2017-07-05 14:14:05.813094,7522571,6,4,711,3525,711,0,118.5,290.2645345198066,3525,0,881.25,1762.5,563.1053532096938,1.3293327507310997,835841.2222222222,1764207.1715132252,5003913,75,7522571,1504514.2,2249793.1495741336,5041161,297,7485242,2495080.666666667,2502149.1782178646,5005120,897,1,1,0,0,0,0,200,136,0.7975996504386599,0.5317331002924399,0,3525,423.6,1112.3936353647482,1237419.6000000003,1,2,0,2,9,0,0,0,0.6666666666666666,423.6,118.5,881.25,0,0,0,0,0,0,0,71,0,352,29200,238,1,32,2481410.0,0.0,2481410,2481410,5003913.0,0.0,5003913,5003913,-1,-1,7522571,DoS GoldenEye,-1
357281,172.16.0.1-192.168.10.50-41864-80-6,172.16.0.1,41864,192.168.10.50,80,6,2017-07-05 14:18:15.955089,112714542,7,5,926,3525,506,0,132.28571428571428,227.28082063511525,3525,0,705.0,1576.4279241373515,39.48913708046651,0.1064636362537852,10246776.545454549,32346997.96136865,107671910,58,112714467,18785744.5,43591761.29292637,107671910,247,112714444,28178611.0,53073939.47626508,107710978,733,2,1,0,0,0,1,232,156,0.062103787814708,0.0443598484390771,0,3525,370.9166666666666,1009.3702319523372,1018828.2651515153,1,2,1,3,10,0,0,0,0.7142857142857143,370.9166666666667,132.28571428571428,705.0,0,0,0,0,0,0,0,77,0,293,29200,0,2,32,21190.0,25177.24405092821,38993,3387,56336043.5,72599878.64047463,107671910,5000177,-1,-1,112714542,DoS GoldenEye,-1
411345,172.16.0.1-192.168.10.50-37406-80-6,172.16.0.1,37406,192.168.10.50,80,6,2017-07-05 14:13:21.770126,36528492,7,4,325,3525,325,0,46.42857142857142,122.83845372799884,3525,0,881.25,1762.5,105.3971787283198,0.301134796366628,3652849.2,8789609.770949507,28154556,1,36528492,6088082.0,11016270.60023193,28154556,1,8333548,2777849.333333333,2545597.63750879,5000759,840,1,1,0,0,1,0,232,136,0.1916312340514905,0.1095035623151374,0,3525,350.0,1057.53250541059,1118374.9999999998,1,2,1,2,10,0,0,0,0.5714285714285714,350.0,46.42857142857143,881.25,0,0,0,0,0,0,0,29,0,320,29200,235,1,32,8373936.0,0.0,8373936,8373936,28154556.0,0.0,28154556,28154556,-1,-1,36528492,DoS GoldenEye,-1
467046,172.16.0.1-192.168.10.50-34262-80-6,172.16.0.1,34262,192.168.10.50,80,6,2017-07-05 14:12:00.582219,113690823,9,4,978,3525,326,0,108.66666666666669,163.0,3525,0,881.25,1762.5,39.60741844572627,0.1143452009314771,9474235.25,29307991.983591277,102300178,79,113690823,14211352.875,35677901.99518059,102300178,225,11352046,3784015.3333333335,2958097.8418798684,5937523,411146,3,1,0,0,1,0,296,136,0.0791620621833303,0.0351831387481468,0,3525,346.38461538461536,965.4309519986,932056.923076923,1,2,1,4,12,0,0,0,0.4444444444444444,346.38461538461536,108.66666666666669,881.25,0,0,0,0,0,0,0,75,0,271,29200,235,3,32,150713.33333333334,226331.61568444947,411225,2395,37746227.66666667,55907322.01590432,102300178,5000982,-1,-1,113690823,DoS GoldenEye,-1
