id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
48145,172.16.0.1-192.168.10.50-50528-80-6,172.16.0.1,50528,192.168.10.50,80,6,2017-07-05 13:44:47.566868,33992,6,6,322,11595,322,0,53.66666666666667,131.4559495293639,5792,0,1932.5,2181.008184303764,350582.4899976465,353.02424099788186,3090.181818181818,5343.519473496504,14204,0,33992,6798.4,10884.774793260538,24979,0,23518,4703.6,6568.693728588661,14204,46,1,1,0,0,1,0,200,200,176.51212049894093,176.51212049894093,0,5792,993.0833333333336,1769.962272753207,3132766.446969697,1,2,1,2,11,0,0,0,1.0,993.0833333333334,53.66666666666666,1932.5,0,0,0,11595,4,39845360,0,26,0,966,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,674899242,DoS Hulk,-1
64546,172.16.0.1-192.168.10.50-54902-80-6,172.16.0.1,54902,192.168.10.50,80,6,2017-07-05 13:46:29.395984,163978,9,6,364,11595,364,0,40.44444444444444,121.33333333333331,5792,0,1932.5,2181.008184303764,72930.51506909463,91.47568576272424,11712.714285714286,35571.246946047635,134114,0,163978,20497.25,51373.45445363782,146999,0,149427,29885.4,58622.9730421445,134114,43,1,1,0,0,1,0,296,200,54.88541145763456,36.59027430508971,0,5792,797.2666666666667,1621.0513549046173,2627807.4952380955,1,2,1,2,14,0,0,0,0.6666666666666666,797.2666666666667,40.44444444444444,1932.5,0,0,0,11595,4,39982758,0,24,0,773,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,163978,DoS Hulk,-1
84841,172.16.0.1-192.168.10.50-38284-80-6,172.16.0.1,38284,192.168.10.50,80,6,2017-07-05 13:48:42.147248,999019,7,6,317,11595,317,0,45.285714285714285,119.81473794392502,5792,0,1932.5,2537.820147291766,11923.69714690111,13.01276552297804,83251.58333333336,287689.4577635148,996788,2,999019,166503.1666666667,406754.9883324932,996788,4,1073,214.6,339.5280548054903,813,2,1,1,0,0,1,0,240,200,7.006873743142022,6.005891779836019,0,5792,916.3076923076924,1910.3975321302191,3649618.730769232,1,3,1,2,11,0,0,0,0.8571428571428571,916.3076923076924,45.285714285714285,1932.5,0,0,0,0,0,0,0,24,0,891,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,999019,DoS Hulk,-1
42519,172.16.0.1-192.168.10.50-40654-80-6,172.16.0.1,40654,192.168.10.50,80,6,2017-07-05 13:44:15.026782,194004,8,6,373,11595,373,0,46.625,131.8754146912911,5792,0,1932.5,2181.008184303764,61689.44970206799,72.1634605472052,14923.384615384612,46020.0171927725,167289,1,194004,27714.85714285714,67325.0733467321,180008,1,180574,36114.8,73542.8324699287,167289,8,1,1,0,0,1,0,264,200,41.236263169831545,30.927197377373663,0,5792,854.8571428571429,1666.3991514244512,2776886.1318681315,1,2,1,2,13,0,0,0,0.75,854.8571428571429,46.625,1932.5,0,0,0,11595,4,46566265,0,26,0,828,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,194004,DoS Hulk,-1
71250,172.16.0.1-192.168.10.50-40734-80-6,172.16.0.1,40734,192.168.10.50,80,6,2017-07-05 13:47:18.541576,586001,9,7,936,11595,312,0,104.0,156.0,4344,0,1656.428571428571,1757.5790031691183,21383.922553033182,27.3037076728538,39066.73333333334,78971.13081325233,211993,1,586001,73250.125,99709.22956768918,211993,1,578266,96377.66666666669,175757.20913995724,435961,18,3,1,0,0,1,0,296,232,15.358335565980264,11.945372106873538,0,4344,783.1875,1371.5855165343016,1881246.8291666668,1,2,1,4,15,0,0,0,0.7777777777777778,783.1875,104.0,1656.428571428571,0,0,0,11595,5,25766666,0,58,0,724,29200,235,3,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,586001,DoS Hulk,-1
114614,172.16.0.1-192.168.10.50-40984-80-6,172.16.0.1,40984,192.168.10.50,80,6,2017-07-05 13:52:01.312617,167980,7,7,315,11595,315,0,45.0,119.05880899790658,5792,0,1656.4285714285716,2120.732252245504,70901.29777354447,83.34325514942256,12921.538461538465,34456.59626403287,125978,1,167980,27996.666666666668,54790.96309672488,138999,1,153944,25657.333333333336,49611.80898804907,125978,44,1,1,0,0,2,0,208,232,41.67162757471128,41.67162757471128,0,5792,850.7142857142858,1667.7607939791803,2781426.065934066,2,2,2,2,11,0,0,0,1.0,850.7142857142857,45.0,1656.428571428571,0,0,0,11595,4,39845360,0,22,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,167980,DoS Hulk,-1
110509,172.16.0.1-192.168.10.50-32930-80-6,172.16.0.1,32930,192.168.10.50,80,6,2017-07-05 13:51:43.895123,126952,8,7,302,11595,302,0,37.75,106.77312395916869,4344,0,1656.4285714285716,1760.597233624891,93712.5842838238,118.15489318797655,9068.0,24568.06236372116,93217,0,126952,18136.000000000004,38111.73764953084,103986,0,116724,19454.000000000004,36576.02416884591,93217,16,1,1,0,0,3,0,228,232,63.01594303358749,55.13895015438906,0,4344,793.1333333333333,1425.7780265358217,2032842.9809523812,2,2,3,2,11,0,0,0,0.875,793.1333333333333,37.75,1656.428571428571,0,0,0,11595,4,45292968,0,20,0,773,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,126952,DoS Hulk,-1
164194,172.16.0.1-192.168.10.50-52378-80-6,172.16.0.1,52378,192.168.10.50,80,6,2017-07-05 13:57:19.609589,611989,11,7,1050,11595,350,0,95.45454545454544,163.48477827391983,4344,0,1656.4285714285716,2118.22723498864,20662.136084145302,29.412293358213955,35999.35294117646,75463.25011217479,216000,0,611989,61198.900000000016,93858.87013484068,216000,0,598979,99829.83333333331,178168.20242278549,446057,87,3,1,0,0,4,0,312,232,17.974179274464085,11.438114083749872,0,4344,702.5000000000001,1487.4375221678863,2212470.382352941,2,2,4,4,13,0,0,0,0.6363636363636364,702.5,95.45454545454544,1656.428571428571,0,0,0,11595,4,26533180,0,58,0,644,29200,235,3,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,611989,DoS Hulk,-1
137030,172.16.0.1-192.168.10.50-56542-80-6,172.16.0.1,56542,192.168.10.50,80,6,2017-07-05 13:54:30.544336,55992,6,6,325,11595,325,0,54.16666666666666,132.68069440075547,5792,0,1932.5,2181.008184303764,212887.55536505216,214.3163309044149,5090.181818181819,9313.032071438194,29211,31,55992,11198.4,17910.565381919132,42004,49,41479,8295.8,12773.955620715144,29211,46,1,1,0,0,1,0,200,200,107.15816545220746,107.15816545220746,0,5792,993.3333333333336,1769.8590767389226,3132401.1515151514,1,2,1,2,11,0,0,0,1.0,993.3333333333334,54.16666666666666,1932.5,0,0,0,11595,4,39982758,0,27,0,966,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,55992,DoS Hulk,-1
105247,172.16.0.1-192.168.10.50-50286-80-6,172.16.0.1,50286,192.168.10.50,80,6,2017-07-05 13:50:54.898479,153987,8,6,309,11595,309,0,38.625,109.2479976933216,5792,0,1932.5,2181.008184303764,77305.22706462233,90.91676570100071,11845.153846153846,34950.02516891358,127108,1,153987,21998.14285714286,52659.79857674028,141000,1,139536,27907.2,55699.4915973207,127108,45,1,1,0,0,1,0,264,200,51.952437543428985,38.96432815757174,0,5792,850.2857142857143,1667.9098125669575,2781923.142857144,1,2,1,2,13,0,0,0,0.75,850.2857142857143,38.625,1932.5,0,0,0,11595,4,39845360,0,22,0,828,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,153987,DoS Hulk,-1
